CUSTOMER_ID,AGE,GENDER,ITEM_PURCHASED,CATEGORY,PURCHASE_AMOUNT,LOCATION,REGION,SIZE,COLOR,SEASON,REVIEW_RATING,SUBSCRIPTION_STATUS,SHIPPING_TYPE,DISCOUNT_APPLIED,PROMO_CODE_USED,PREVIOUS_PURCHASES,PAYMENT_METHOD,FREQUENCY_OF_PURCHASES,PROCESSDATE,AGE_GROUP,REVIEWS_CLASSIFICATION
2947,38,Female,Pants,Clothing,77,Hawaii,West Region,L,Purple,Spring,2.8,false,Free Shipping,false,false,29,Bank Transfer,Quarterly,3/8/2025 17:48,ADULT,BAD
2948,52,Female,Jewelry,Accessories,63,Nebraska,Midwest Region,L,Peach,Spring,4.4,false,Standard,false,false,50,Venmo,Annually,3/12/2025 13:50,ADULT,EXCELLENT
2949,61,Female,Pants,Clothing,83,Vermont,Northeast Region,M,Violet,Winter,3.1,false,Standard,false,false,38,Debit Card,Bi-Weekly,4/26/2025 4:27,SENIOR,GOOD
2950,25,Female,Jewelry,Accessories,93,Iowa,Midwest Region,M,Peach,Spring,3.8,false,Store Pickup,false,false,15,PayPal,Annually,2/19/2025 4:17,YOUTH,GOOD
2951,22,Female,Jeans,Clothing,91,Iowa,Midwest Region,S,Maroon,Winter,4.1,false,2-Day Shipping,false,false,44,Debit Card,Every 3 Months,2/28/2025 19:50,YOUTH,EXCELLENT
2952,47,Female,Scarf,Accessories,99,Arkansas,South Region,L,Maroon,Fall,4.6,false,Free Shipping,false,false,14,Cash,Weekly,3/14/2025 20:45,ADULT,EXCELLENT
2953,50,Female,Belt,Accessories,24,Alabama,South Region,M,Peach,Spring,4.9,false,Next Day Air,false,false,5,Debit Card,Monthly,4/10/2025 15:23,ADULT,EXCELLENT
2954,45,Female,Dress,Clothing,82,Maryland,South Region,M,Silver,Summer,4.8,false,Next Day Air,false,false,11,Credit Card,Annually,5/22/2025 7:53,ADULT,EXCELLENT
2955,33,Female,T-shirt,Clothing,28,South Dakota,Midwest Region,M,Indigo,Winter,3.9,false,Express,false,false,15,Credit Card,Annually,5/10/2025 21:22,YOUTH,GOOD
2956,42,Female,Boots,Footwear,67,Vermont,Northeast Region,M,Silver,Winter,2.6,false,Free Shipping,false,false,46,Credit Card,Annually,1/20/2025 23:40,ADULT,BAD
2957,52,Female,Dress,Clothing,88,Montana,West Region,M,Olive,Fall,3.7,false,Standard,false,false,30,Venmo,Monthly,3/4/2025 1:56,ADULT,GOOD
2958,69,Female,Jewelry,Accessories,70,South Dakota,Midwest Region,S,Gray,Fall,4.7,false,Standard,false,false,2,Cash,Annually,3/6/2025 19:22,SENIOR,EXCELLENT
2959,55,Female,Skirt,Clothing,100,Ohio,Midwest Region,M,Black,Summer,4.5,false,Standard,false,false,28,PayPal,Monthly,2/4/2025 21:41,ADULT,EXCELLENT
2960,38,Female,Handbag,Accessories,28,Texas,South Region,L,Maroon,Summer,4.7,false,Free Shipping,false,false,9,PayPal,Quarterly,3/15/2025 1:40,ADULT,EXCELLENT
2961,57,Female,Coat,Outerwear,48,Indiana,Midwest Region,S,Olive,Spring,3.6,false,Standard,false,false,47,Credit Card,Weekly,3/1/2025 22:14,ADULT,GOOD
2962,33,Female,Hoodie,Clothing,43,New Hampshire,Northeast Region,S,Gold,Fall,2.8,false,Free Shipping,false,false,21,Debit Card,Bi-Weekly,4/10/2025 12:58,YOUTH,BAD
2963,57,Female,Pants,Clothing,40,California,West Region,L,Pink,Fall,4.0,false,Express,false,false,42,Credit Card,Every 3 Months,5/10/2025 9:22,ADULT,GOOD
2964,52,Female,Boots,Footwear,97,Maine,Northeast Region,M,Brown,Spring,3.6,false,Free Shipping,false,false,28,Credit Card,Weekly,3/28/2025 3:11,ADULT,GOOD
2965,44,Female,Coat,Outerwear,25,Ohio,Midwest Region,S,White,Fall,3.8,false,2-Day Shipping,false,false,13,Venmo,Fortnightly,1/29/2025 8:40,ADULT,GOOD
2966,48,Female,Scarf,Accessories,45,Delaware,South Region,M,Blue,Summer,4.4,false,Standard,false,false,25,PayPal,Fortnightly,2/21/2025 18:38,ADULT,EXCELLENT
2967,52,Female,Boots,Footwear,49,Oklahoma,South Region,L,Orange,Fall,2.8,false,Store Pickup,false,false,38,Debit Card,Every 3 Months,5/9/2025 5:00,ADULT,BAD
2968,34,Female,Sneakers,Footwear,36,Indiana,Midwest Region,L,Silver,Summer,3.4,false,Free Shipping,false,false,40,Venmo,Annually,1/31/2025 2:46,YOUTH,GOOD
2969,26,Female,Sweater,Clothing,48,South Carolina,South Region,S,Gray,Fall,4.9,false,Express,false,false,25,Cash,Every 3 Months,6/18/2025 12:44,YOUTH,EXCELLENT
2970,36,Female,Belt,Accessories,62,Vermont,Northeast Region,S,Blue,Fall,4.3,false,Next Day Air,false,false,20,Cash,Every 3 Months,1/17/2025 21:14,ADULT,EXCELLENT
2971,24,Female,Jewelry,Accessories,74,Kansas,Midwest Region,M,White,Winter,3.4,false,Free Shipping,false,false,44,Credit Card,Bi-Weekly,6/4/2025 19:42,YOUTH,GOOD
2972,30,Female,Handbag,Accessories,100,Utah,West Region,L,Yellow,Fall,3.9,false,Next Day Air,false,false,9,PayPal,Every 3 Months,3/20/2025 8:41,YOUTH,GOOD
2973,31,Female,Jacket,Outerwear,39,New York,Northeast Region,S,Indigo,Fall,4.2,false,Free Shipping,false,false,11,Venmo,Every 3 Months,1/27/2025 21:45,YOUTH,EXCELLENT
2974,25,Female,Boots,Footwear,65,Indiana,Midwest Region,M,Blue,Summer,2.7,false,Store Pickup,false,false,3,Bank Transfer,Fortnightly,4/21/2025 20:33,YOUTH,BAD
2975,57,Female,Sneakers,Footwear,99,Tennessee,South Region,XL,Peach,Summer,4.1,false,Store Pickup,false,false,34,Credit Card,Weekly,2/13/2025 1:10,ADULT,EXCELLENT
2976,61,Female,Scarf,Accessories,68,Georgia,South Region,XL,Lavender,Winter,4.5,false,2-Day Shipping,false,false,48,Cash,Every 3 Months,6/9/2025 22:49,SENIOR,EXCELLENT
2977,30,Female,Coat,Outerwear,97,Nebraska,Midwest Region,M,Silver,Summer,2.8,false,Express,false,false,28,Cash,Fortnightly,6/8/2025 8:33,YOUTH,BAD
2978,38,Female,Shorts,Clothing,47,Washington,West Region,L,Gold,Winter,3.4,false,Standard,false,false,20,Venmo,Annually,1/29/2025 5:46,ADULT,GOOD
2979,53,Female,Shorts,Clothing,56,Idaho,West Region,S,Cyan,Spring,3.9,false,Free Shipping,false,false,49,Bank Transfer,Fortnightly,2/26/2025 15:21,ADULT,GOOD
2980,31,Female,Jeans,Clothing,91,Louisiana,South Region,L,Olive,Fall,2.6,false,Next Day Air,false,false,14,PayPal,Weekly,3/4/2025 5:28,YOUTH,BAD
2981,70,Female,Gloves,Accessories,93,New Jersey,Northeast Region,L,Teal,Fall,4.4,false,2-Day Shipping,false,false,9,Bank Transfer,Monthly,2/8/2025 20:05,SENIOR,EXCELLENT
2982,21,Female,Pants,Clothing,36,Delaware,South Region,L,Pink,Winter,4.9,false,Standard,false,false,37,Venmo,Annually,4/12/2025 14:24,YOUTH,EXCELLENT
2983,33,Female,Dress,Clothing,45,Wisconsin,Midwest Region,M,Orange,Summer,3.6,false,Store Pickup,false,false,4,Credit Card,Weekly,2/9/2025 10:36,YOUTH,GOOD
2984,60,Female,Pants,Clothing,44,West Virginia,South Region,M,Charcoal,Winter,2.8,false,2-Day Shipping,false,false,1,Credit Card,Quarterly,4/30/2025 17:58,SENIOR,BAD
2985,45,Female,Gloves,Accessories,32,Texas,South Region,L,Red,Spring,4.3,false,2-Day Shipping,false,false,36,Debit Card,Bi-Weekly,1/24/2025 20:48,ADULT,EXCELLENT
2986,46,Female,Belt,Accessories,36,Hawaii,West Region,S,Teal,Summer,3.0,false,Express,false,false,21,Cash,Bi-Weekly,5/29/2025 14:27,ADULT,GOOD
2987,62,Female,Belt,Accessories,85,Arizona,West Region,S,Silver,Summer,3.3,false,2-Day Shipping,false,false,16,Credit Card,Monthly,2/2/2025 20:13,SENIOR,GOOD
2988,63,Female,Skirt,Clothing,36,Louisiana,South Region,L,Black,Winter,2.5,false,Store Pickup,false,false,42,Cash,Monthly,5/10/2025 20:53,SENIOR,BAD
2989,69,Female,Socks,Clothing,55,Nevada,West Region,S,Pink,Spring,5.0,false,2-Day Shipping,false,false,31,Debit Card,Monthly,3/19/2025 4:03,SENIOR,EXCELLENT
2990,46,Female,Belt,Accessories,20,Rhode Island,Northeast Region,XL,Teal,Summer,4.3,false,2-Day Shipping,false,false,6,Credit Card,Weekly,6/22/2025 19:20,ADULT,EXCELLENT
2991,69,Female,Shirt,Clothing,91,Illinois,Midwest Region,M,Teal,Fall,4.2,false,Free Shipping,false,false,24,Venmo,Monthly,5/14/2025 21:47,SENIOR,EXCELLENT
2992,66,Female,Dress,Clothing,71,Utah,West Region,L,Green,Summer,3.9,false,Standard,false,false,7,PayPal,Bi-Weekly,6/21/2025 13:19,SENIOR,GOOD
2993,41,Female,Socks,Clothing,64,North Dakota,Midwest Region,M,Charcoal,Spring,3.9,false,Store Pickup,false,false,25,Venmo,Weekly,3/18/2025 8:56,ADULT,GOOD
2994,32,Female,Jacket,Outerwear,21,Kansas,Midwest Region,L,Indigo,Spring,4.2,false,Free Shipping,false,false,18,Cash,Bi-Weekly,6/14/2025 13:21,YOUTH,EXCELLENT
2995,69,Female,Sweater,Clothing,100,Nevada,West Region,S,White,Winter,3.5,false,Store Pickup,false,false,14,Bank Transfer,Quarterly,2/21/2025 7:45,SENIOR,GOOD
2996,29,Female,Jeans,Clothing,96,Virginia,South Region,M,Orange,Summer,2.5,false,Standard,false,false,42,Debit Card,Bi-Weekly,6/6/2025 4:49,YOUTH,BAD
2997,70,Female,Jewelry,Accessories,91,Utah,West Region,M,White,Spring,2.9,false,Express,false,false,6,Venmo,Every 3 Months,5/22/2025 23:03,SENIOR,BAD
2998,41,Female,Sweater,Clothing,40,Idaho,West Region,S,Yellow,Spring,2.7,false,Next Day Air,false,false,14,Venmo,Every 3 Months,1/14/2025 22:15,ADULT,BAD
2999,31,Female,Hoodie,Clothing,53,Alaska,West Region,M,Red,Summer,4.7,false,Express,false,false,30,Debit Card,Quarterly,4/21/2025 10:05,YOUTH,EXCELLENT
3000,31,Female,Sunglasses,Accessories,48,New Hampshire,Northeast Region,S,Charcoal,Winter,3.8,false,Standard,false,false,10,Cash,Monthly,2/20/2025 9:09,YOUTH,GOOD
3001,57,Female,Sandals,Footwear,70,Ohio,Midwest Region,M,Lavender,Winter,3.7,false,Express,false,false,7,PayPal,Weekly,3/12/2025 19:30,ADULT,GOOD
3002,29,Female,Coat,Outerwear,29,Montana,West Region,L,Charcoal,Summer,4.7,false,Express,false,false,28,Credit Card,Quarterly,1/22/2025 16:40,YOUTH,EXCELLENT
3003,70,Female,Belt,Accessories,29,Louisiana,South Region,M,Maroon,Fall,3.6,false,Next Day Air,false,false,19,Bank Transfer,Quarterly,5/24/2025 8:50,SENIOR,GOOD
3004,51,Female,Blouse,Clothing,53,Oregon,West Region,M,Brown,Fall,2.8,false,Express,false,false,13,Credit Card,Every 3 Months,5/23/2025 14:27,ADULT,BAD
3005,45,Female,Skirt,Clothing,79,Arizona,West Region,M,Lavender,Winter,3.7,false,Store Pickup,false,false,23,Venmo,Fortnightly,6/10/2025 6:02,ADULT,GOOD
3006,18,Female,Shorts,Clothing,65,Alaska,West Region,XL,Brown,Spring,3.5,false,Express,false,false,5,Venmo,Weekly,5/14/2025 6:07,YOUTH,GOOD
3007,37,Female,Dress,Clothing,99,Utah,West Region,M,Olive,Summer,3.7,false,Store Pickup,false,false,17,Venmo,Bi-Weekly,4/20/2025 3:23,ADULT,GOOD
3008,23,Female,Sunglasses,Accessories,60,New York,Northeast Region,L,Lavender,Winter,3.0,false,Next Day Air,false,false,31,Venmo,Weekly,5/26/2025 9:25,YOUTH,GOOD
3009,39,Female,Shoes,Footwear,86,New Mexico,West Region,M,Gold,Winter,4.9,false,Free Shipping,false,false,19,PayPal,Weekly,1/1/2025 18:20,ADULT,EXCELLENT
3010,62,Female,Belt,Accessories,73,Louisiana,South Region,M,Silver,Winter,4.6,false,Free Shipping,false,false,8,Venmo,Fortnightly,3/24/2025 5:10,SENIOR,EXCELLENT
3011,70,Female,Belt,Accessories,45,Ohio,Midwest Region,M,Violet,Winter,3.3,false,Free Shipping,false,false,15,Credit Card,Annually,2/15/2025 4:56,SENIOR,GOOD
3012,20,Female,Belt,Accessories,70,Nevada,West Region,S,Brown,Summer,3.0,false,Next Day Air,false,false,18,Credit Card,Every 3 Months,3/8/2025 4:41,YOUTH,GOOD
3013,42,Female,Belt,Accessories,65,Idaho,West Region,M,Teal,Fall,3.5,false,Standard,false,false,16,PayPal,Annually,6/9/2025 2:21,ADULT,GOOD
3014,41,Female,Skirt,Clothing,55,Arizona,West Region,L,Peach,Summer,4.2,false,Store Pickup,false,false,13,Cash,Monthly,2/25/2025 13:22,ADULT,EXCELLENT
3015,24,Female,T-shirt,Clothing,65,Utah,West Region,M,Maroon,Spring,4.5,false,Express,false,false,38,PayPal,Every 3 Months,1/7/2025 3:19,YOUTH,EXCELLENT
3016,37,Female,Scarf,Accessories,21,Wyoming,West Region,XL,Lavender,Spring,2.8,false,Express,false,false,27,Bank Transfer,Bi-Weekly,2/27/2025 9:18,ADULT,BAD
3017,30,Female,Blouse,Clothing,26,Indiana,Midwest Region,L,Lavender,Summer,4.9,false,Store Pickup,false,false,31,Bank Transfer,Quarterly,3/16/2025 20:35,YOUTH,EXCELLENT
3018,58,Female,Sunglasses,Accessories,71,Wisconsin,Midwest Region,S,Purple,Summer,3.3,false,Next Day Air,false,false,24,Cash,Bi-Weekly,3/9/2025 11:48,ADULT,GOOD
3019,43,Female,Boots,Footwear,41,Texas,South Region,M,Green,Summer,3.0,false,Free Shipping,false,false,21,Debit Card,Bi-Weekly,5/31/2025 7:44,ADULT,GOOD
3020,19,Female,Jacket,Outerwear,44,Utah,West Region,M,Yellow,Winter,3.9,false,2-Day Shipping,false,false,15,PayPal,Annually,3/23/2025 23:18,YOUTH,GOOD
3021,23,Female,Jeans,Clothing,81,Arkansas,South Region,S,Charcoal,Fall,2.8,false,Store Pickup,false,false,48,Venmo,Every 3 Months,4/4/2025 23:27,YOUTH,BAD
3022,65,Female,Sunglasses,Accessories,77,Pennsylvania,Northeast Region,S,Blue,Summer,4.5,false,2-Day Shipping,false,false,47,Cash,Quarterly,5/31/2025 8:11,SENIOR,EXCELLENT
3023,58,Female,Sandals,Footwear,26,Georgia,South Region,M,Lavender,Fall,4.0,false,Free Shipping,false,false,23,PayPal,Weekly,3/20/2025 0:19,ADULT,GOOD
3024,50,Female,Backpack,Accessories,31,Indiana,Midwest Region,M,Brown,Summer,2.9,false,Express,false,false,4,PayPal,Quarterly,2/23/2025 19:02,ADULT,BAD
3025,67,Female,Blouse,Clothing,82,Idaho,West Region,S,White,Spring,4.0,false,Free Shipping,false,false,47,Credit Card,Every 3 Months,2/4/2025 1:16,SENIOR,GOOD
3026,40,Female,Shoes,Footwear,60,Montana,West Region,XL,Green,Summer,3.4,false,Store Pickup,false,false,7,PayPal,Monthly,1/7/2025 9:10,ADULT,GOOD
3027,55,Female,Shirt,Clothing,70,Tennessee,South Region,L,Magenta,Fall,2.5,false,Free Shipping,false,false,6,Credit Card,Annually,5/23/2025 5:04,ADULT,BAD
3028,52,Female,Hoodie,Clothing,26,West Virginia,South Region,XL,Peach,Winter,2.8,false,2-Day Shipping,false,false,47,Credit Card,Quarterly,5/20/2025 9:08,ADULT,BAD
3029,62,Female,Dress,Clothing,100,California,West Region,L,Charcoal,Summer,3.0,false,Free Shipping,false,false,7,PayPal,Every 3 Months,2/13/2025 20:53,SENIOR,GOOD
3030,64,Female,Dress,Clothing,82,Georgia,South Region,M,Gold,Summer,3.1,false,Free Shipping,false,false,1,Debit Card,Quarterly,4/24/2025 0:34,SENIOR,GOOD
3031,43,Female,Sneakers,Footwear,24,Maryland,South Region,XL,Purple,Spring,2.6,false,2-Day Shipping,false,false,23,Credit Card,Weekly,5/10/2025 4:57,ADULT,BAD
3032,61,Female,Blouse,Clothing,74,Idaho,West Region,L,Teal,Summer,4.9,false,2-Day Shipping,false,false,30,Credit Card,Monthly,4/2/2025 19:12,SENIOR,EXCELLENT
3033,26,Female,Backpack,Accessories,58,California,West Region,XL,Green,Summer,3.5,false,Next Day Air,false,false,24,Credit Card,Quarterly,4/11/2025 19:41,YOUTH,GOOD
3034,22,Female,Sweater,Clothing,56,Alabama,South Region,L,Orange,Spring,2.6,false,Store Pickup,false,false,9,PayPal,Weekly,4/12/2025 0:07,YOUTH,BAD
3035,51,Female,Boots,Footwear,37,Utah,West Region,L,Peach,Spring,3.5,false,2-Day Shipping,false,false,25,Credit Card,Quarterly,5/21/2025 11:15,ADULT,GOOD
3036,69,Female,Handbag,Accessories,64,Kentucky,South Region,M,Gold,Spring,4.5,false,Free Shipping,false,false,18,Cash,Bi-Weekly,1/30/2025 6:42,SENIOR,EXCELLENT
3037,50,Female,Hoodie,Clothing,58,Vermont,Northeast Region,S,Violet,Spring,4.3,false,Next Day Air,false,false,7,Venmo,Fortnightly,2/12/2025 13:03,ADULT,EXCELLENT
3038,51,Female,Belt,Accessories,44,Iowa,Midwest Region,L,Charcoal,Summer,4.8,false,Next Day Air,false,false,2,Cash,Annually,5/27/2025 13:48,ADULT,EXCELLENT
3039,56,Female,Jewelry,Accessories,39,Georgia,South Region,M,Brown,Summer,4.2,false,Free Shipping,false,false,36,Debit Card,Annually,5/29/2025 16:01,ADULT,EXCELLENT
3040,59,Female,Blouse,Clothing,48,Alabama,South Region,L,Blue,Spring,3.2,false,Next Day Air,false,false,31,PayPal,Bi-Weekly,4/13/2025 20:02,ADULT,GOOD
3041,18,Female,Handbag,Accessories,32,Nebraska,Midwest Region,M,Gold,Fall,4.1,false,Express,false,false,10,Cash,Fortnightly,5/7/2025 23:23,YOUTH,EXCELLENT
3042,48,Female,Handbag,Accessories,79,Rhode Island,Northeast Region,M,Orange,Winter,4.0,false,Express,false,false,27,PayPal,Monthly,2/8/2025 13:55,ADULT,GOOD
3043,53,Female,Coat,Outerwear,27,South Dakota,Midwest Region,L,Turquoise,Winter,2.9,false,Next Day Air,false,false,14,PayPal,Every 3 Months,6/7/2025 5:06,ADULT,BAD
3044,45,Female,Belt,Accessories,98,Illinois,Midwest Region,S,Peach,Fall,2.6,false,Store Pickup,false,false,17,Credit Card,Monthly,3/19/2025 14:20,ADULT,BAD
3045,21,Female,Boots,Footwear,67,North Carolina,South Region,M,Magenta,Winter,2.7,false,Free Shipping,false,false,10,Bank Transfer,Quarterly,1/31/2025 21:56,YOUTH,BAD
3046,42,Female,Socks,Clothing,37,Florida,South Region,L,Black,Winter,4.6,false,2-Day Shipping,false,false,4,PayPal,Bi-Weekly,1/16/2025 6:42,ADULT,EXCELLENT
3047,60,Female,Shoes,Footwear,49,Pennsylvania,Northeast Region,M,White,Spring,3.2,false,Store Pickup,false,false,25,Cash,Every 3 Months,4/8/2025 20:43,SENIOR,GOOD
3048,21,Female,Sneakers,Footwear,74,Vermont,Northeast Region,M,Violet,Fall,4.1,false,2-Day Shipping,false,false,3,PayPal,Bi-Weekly,6/26/2025 5:56,YOUTH,EXCELLENT
3049,69,Female,Jewelry,Accessories,93,Colorado,West Region,M,Olive,Summer,3.9,false,Standard,false,false,47,Venmo,Fortnightly,4/25/2025 13:34,SENIOR,GOOD
3050,40,Female,Handbag,Accessories,60,Utah,West Region,L,Red,Summer,3.0,false,Next Day Air,false,false,41,Bank Transfer,Bi-Weekly,4/5/2025 6:43,ADULT,GOOD
3051,31,Female,Coat,Outerwear,76,Kentucky,South Region,S,Green,Spring,3.6,false,Standard,false,false,28,Venmo,Every 3 Months,5/9/2025 15:28,YOUTH,GOOD
3052,44,Female,Sunglasses,Accessories,64,Wyoming,West Region,L,Gold,Summer,4.6,false,Express,false,false,49,Debit Card,Every 3 Months,2/12/2025 1:33,ADULT,EXCELLENT
3053,48,Female,Shoes,Footwear,38,Maine,Northeast Region,XL,Olive,Spring,4.5,false,Store Pickup,false,false,7,Bank Transfer,Fortnightly,5/11/2025 9:07,ADULT,EXCELLENT
3054,32,Female,Shoes,Footwear,91,Maine,Northeast Region,L,Brown,Winter,3.2,false,Next Day Air,false,false,22,Bank Transfer,Monthly,2/13/2025 13:50,YOUTH,GOOD
3055,42,Female,Boots,Footwear,70,New Hampshire,Northeast Region,S,Magenta,Summer,4.9,false,2-Day Shipping,false,false,34,Venmo,Monthly,2/13/2025 21:50,ADULT,EXCELLENT
3056,27,Female,Sandals,Footwear,22,Kansas,Midwest Region,M,Violet,Fall,5.0,false,Standard,false,false,5,Debit Card,Bi-Weekly,4/4/2025 11:44,YOUTH,EXCELLENT
3057,69,Female,Gloves,Accessories,59,New Jersey,Northeast Region,M,Beige,Spring,3.8,false,Standard,false,false,15,Cash,Bi-Weekly,6/7/2025 3:28,SENIOR,GOOD
3058,67,Female,Backpack,Accessories,22,North Carolina,South Region,M,Blue,Spring,3.4,false,Next Day Air,false,false,26,Bank Transfer,Weekly,5/4/2025 2:34,SENIOR,GOOD
3059,41,Female,Handbag,Accessories,74,West Virginia,South Region,S,Orange,Winter,3.8,false,Store Pickup,false,false,3,Bank Transfer,Fortnightly,6/4/2025 16:39,ADULT,GOOD
3060,46,Female,Sweater,Clothing,71,Kentucky,South Region,L,Maroon,Spring,3.2,false,Express,false,false,42,Credit Card,Quarterly,1/14/2025 23:14,ADULT,GOOD
3061,47,Female,Coat,Outerwear,80,California,West Region,S,Charcoal,Summer,4.7,false,Store Pickup,false,false,1,Venmo,Monthly,1/31/2025 3:38,ADULT,EXCELLENT
3062,33,Female,T-shirt,Clothing,59,South Dakota,Midwest Region,L,Olive,Fall,4.5,false,Express,false,false,20,PayPal,Every 3 Months,3/3/2025 10:58,YOUTH,EXCELLENT
3063,51,Female,Backpack,Accessories,96,California,West Region,L,Green,Fall,3.3,false,Standard,false,false,39,PayPal,Monthly,5/28/2025 7:49,ADULT,GOOD
3064,26,Female,Sunglasses,Accessories,43,Connecticut,Northeast Region,L,Brown,Winter,3.9,false,Store Pickup,false,false,24,Credit Card,Fortnightly,2/8/2025 2:39,YOUTH,GOOD
3065,22,Female,Belt,Accessories,76,Idaho,West Region,S,Cyan,Winter,3.6,false,Express,false,false,49,Bank Transfer,Quarterly,1/22/2025 19:31,YOUTH,GOOD
3066,49,Female,Jacket,Outerwear,59,North Dakota,Midwest Region,M,Beige,Fall,2.8,false,Store Pickup,false,false,7,Venmo,Bi-Weekly,4/29/2025 19:42,ADULT,BAD
3067,58,Female,Skirt,Clothing,48,Michigan,Midwest Region,L,Teal,Summer,4.3,false,Free Shipping,false,false,13,Venmo,Every 3 Months,2/20/2025 6:44,ADULT,EXCELLENT
3068,70,Female,Belt,Accessories,22,Missouri,Midwest Region,S,Gray,Spring,3.5,false,Free Shipping,false,false,2,Cash,Weekly,6/19/2025 18:08,SENIOR,GOOD
3069,32,Female,Boots,Footwear,40,California,West Region,M,Indigo,Winter,4.2,false,Express,false,false,4,Debit Card,Weekly,3/21/2025 13:00,YOUTH,EXCELLENT
3070,62,Female,Jeans,Clothing,73,Delaware,South Region,L,Magenta,Spring,4.6,false,Express,false,false,17,Debit Card,Quarterly,3/2/2025 17:24,SENIOR,EXCELLENT
3071,52,Female,Shoes,Footwear,26,Alabama,South Region,XL,Red,Fall,2.6,false,Free Shipping,false,false,43,PayPal,Bi-Weekly,5/10/2025 2:12,ADULT,BAD
3072,23,Female,Sweater,Clothing,41,New Hampshire,Northeast Region,L,Turquoise,Spring,3.4,false,Next Day Air,false,false,6,PayPal,Monthly,5/15/2025 19:46,YOUTH,GOOD
3073,26,Female,Jewelry,Accessories,98,New York,Northeast Region,L,Peach,Spring,3.1,false,Standard,false,false,46,PayPal,Quarterly,5/10/2025 7:41,YOUTH,GOOD
3074,58,Female,Shirt,Clothing,63,Oregon,West Region,L,White,Winter,3.6,false,Free Shipping,false,false,7,Debit Card,Bi-Weekly,2/21/2025 7:00,ADULT,GOOD
3075,26,Female,Boots,Footwear,55,Massachusetts,Northeast Region,L,Maroon,Winter,4.2,false,Next Day Air,false,false,34,Debit Card,Fortnightly,6/6/2025 9:16,YOUTH,EXCELLENT
3076,54,Female,Shorts,Clothing,90,Utah,West Region,XL,Beige,Winter,3.6,false,Standard,false,false,21,PayPal,Every 3 Months,4/4/2025 12:06,ADULT,GOOD
3077,66,Female,Handbag,Accessories,46,New Hampshire,Northeast Region,M,Blue,Summer,3.6,false,Express,false,false,13,Venmo,Bi-Weekly,3/25/2025 14:34,SENIOR,GOOD
3078,60,Female,Sweater,Clothing,88,Illinois,Midwest Region,S,Red,Spring,3.0,false,Store Pickup,false,false,33,Debit Card,Bi-Weekly,1/24/2025 11:09,SENIOR,GOOD
3079,32,Female,Belt,Accessories,95,Alaska,West Region,M,Blue,Spring,2.5,false,2-Day Shipping,false,false,24,Bank Transfer,Bi-Weekly,2/19/2025 6:29,YOUTH,BAD
3080,48,Female,Belt,Accessories,31,Wyoming,West Region,M,Maroon,Fall,4.0,false,Store Pickup,false,false,4,Bank Transfer,Annually,3/9/2025 21:56,ADULT,GOOD
3081,69,Female,Hoodie,Clothing,42,Colorado,West Region,L,Yellow,Spring,4.1,false,Next Day Air,false,false,5,Cash,Bi-Weekly,6/27/2025 18:05,SENIOR,EXCELLENT
3082,64,Female,Sneakers,Footwear,44,Vermont,Northeast Region,L,Pink,Winter,4.9,false,Next Day Air,false,false,11,Credit Card,Weekly,6/20/2025 7:12,SENIOR,EXCELLENT
3083,56,Female,T-shirt,Clothing,99,Utah,West Region,M,Maroon,Spring,4.0,false,Next Day Air,false,false,20,Bank Transfer,Annually,3/27/2025 11:46,ADULT,GOOD
3084,22,Female,Pants,Clothing,20,Illinois,Midwest Region,S,Purple,Summer,3.5,false,Store Pickup,false,false,28,PayPal,Quarterly,3/13/2025 19:35,YOUTH,GOOD
3085,46,Female,Scarf,Accessories,37,Idaho,West Region,S,Indigo,Spring,3.2,false,Store Pickup,false,false,43,PayPal,Monthly,2/17/2025 7:10,ADULT,GOOD
3086,24,Female,Sweater,Clothing,50,Nevada,West Region,L,Gray,Winter,2.8,false,Store Pickup,false,false,10,Venmo,Every 3 Months,6/25/2025 21:12,YOUTH,BAD
3087,47,Female,Handbag,Accessories,73,Utah,West Region,M,Lavender,Summer,3.5,false,Next Day Air,false,false,26,Venmo,Every 3 Months,4/26/2025 0:42,ADULT,GOOD
3088,62,Female,Shirt,Clothing,84,North Carolina,South Region,M,Charcoal,Spring,3.1,false,Free Shipping,false,false,29,Bank Transfer,Monthly,6/15/2025 13:37,SENIOR,GOOD
3089,34,Female,Dress,Clothing,64,Arkansas,South Region,M,Teal,Spring,3.3,false,Store Pickup,false,false,35,Bank Transfer,Quarterly,6/23/2025 10:56,YOUTH,GOOD
3090,50,Female,Sandals,Footwear,21,North Carolina,South Region,L,Blue,Fall,4.6,false,Free Shipping,false,false,23,Cash,Bi-Weekly,5/13/2025 22:24,ADULT,EXCELLENT
3091,29,Female,Shirt,Clothing,36,Texas,South Region,M,Peach,Summer,4.9,false,Store Pickup,false,false,15,Bank Transfer,Quarterly,1/5/2025 7:55,YOUTH,EXCELLENT
3092,68,Female,Dress,Clothing,81,Nevada,West Region,L,Orange,Winter,3.4,false,2-Day Shipping,false,false,46,Credit Card,Annually,4/7/2025 7:19,SENIOR,GOOD
3093,52,Female,Sunglasses,Accessories,54,Utah,West Region,L,Silver,Fall,3.5,false,Next Day Air,false,false,14,Bank Transfer,Bi-Weekly,6/4/2025 12:58,ADULT,GOOD
